"X25903.2.0",0.425641928364802
"X25890.2.0",0.330725153195975
"X25892.2.0",0.251433408724535
"X25853.2.0",0.231455634255712
"X25869.2.0",0.230570316129896
"X25825.2.0",0.228792631353995
"X25805.2.0",0.226235740802779
"X25886.2.0",0.222271981786647
"X25784.2.0",0.219825718376671
"X25872.2.0",0.208889194531023
"X25847.2.0",0.187368441763076
"X25873.2.0",0.184435636666056
"X25894.2.0",0.180524133396954
"X25815.2.0",0.177641456424302
"X25837.2.0",0.172914954423607
"X25899.2.0",0.161707355314109
"X25916.2.0",0.156201238338267
"X25868.2.0",0.155376680146391
"X25917.2.0",0.146105502493515
"X25863.2.0",0.144881048461214
"X25901.2.0",0.136303518395871
"X25804.2.0",0.129758041237657
"X25846.2.0",0.129023620480458
"X25787.2.0",0.12395688393471
"X25919.2.0",0.1229916009883
"X25821.2.0",0.122818703085101
"X25808.2.0",0.114188953648464
"X25827.2.0",0.108934926436343
"X25907.2.0",0.108353443288082
"X25877.2.0",0.108179234447782
"X25849.2.0",0.100512231314846
"X25790.2.0",0.0975334994104844
"X25918.2.0",0.0923359598359906
"X25796.2.0",0.0901309760152425
"X25788.2.0",0.0876986846920839
"X25803.2.0",0.0853171409168149
"X25851.2.0",0.0820044060671309
"X25842.2.0",0.0818659885944376
"X25895.2.0",0.0817735268965575
"X25854.2.0",0.0782122560007436
"X25880.2.0",0.0762057432229488
"X25867.2.0",0.075473871437328
"X25882.2.0",0.0727268156479289
"X25902.2.0",0.0679418879275159
"X25833.2.0",0.0667131081766232
"X25841.2.0",0.0624780003454195
"X25791.2.0",0.0570768452109641
"X25807.2.0",0.0561704567419318
"X25836.2.0",0.0501808448511135
"X25789.2.0",0.0475626333184342
"X25860.2.0",0.0409473234084635
"X25865.2.0",0.0406287070238384
"X25909.2.0",0.0362014183577067
"X25823.2.0",0.0338273156522198
"X25831.2.0",0.0333578376524951
"X25897.2.0",0.0304412295110469
"X25845.2.0",0.0284647360138388
"X25874.2.0",0.0259593460416613
"X25857.2.0",0.0245799408449978
"X25855.2.0",0.0245429993395754
"X25832.2.0",0.0189927829445392
"X25830.2.0",0.0125466856480635
"X25811.2.0",0.0123401371235612
"X25822.2.0",0.0113330682575742
"X25817.2.0",0.0108347454976935
"X25839.2.0",0.0107890160547457
"X25800.2.0",0.00815844668363046
"X25801.2.0",0.00738337556810036
"X25898.2.0",0.00489306099197674
"X25844.2.0",0.00486531333178644
"X25816.2.0",-0.00170301703071022
"X25920.2.0",-0.00925166139145304
"X25809.2.0",-0.00937857205711415
"X25912.2.0",-0.0191672776341983
"X25875.2.0",-0.0203246818709578
"X25858.2.0",-0.0221654432626785
"X25864.2.0",-0.0303502018100137
"X25835.2.0",-0.0330593886410229
"X25887.2.0",-0.0371626727381714
"X25848.2.0",-0.0401432325819489
"X25806.2.0",-0.0420184142297573
"X25794.2.0",-0.0428030645113317
"X25885.2.0",-0.0432361190747007
"X25883.2.0",-0.0473005761016043
"X25861.2.0",-0.05030968595994
"X25782.2.0",-0.0552423107695546
"X25856.2.0",-0.0560412365108316
"X25862.2.0",-0.0569809623444954
"X25838.2.0",-0.0592408472911321
"X25828.2.0",-0.0629930018497182
"X25793.2.0",-0.0641335836630979
"X25878.2.0",-0.0648988140809088
"X25859.2.0",-0.0654340061823401
"X25812.2.0",-0.071239152306373
"X25792.2.0",-0.0714118171435677
"X25881.2.0",-0.0716153075802005
"X25819.2.0",-0.0753098766090369
"X25910.2.0",-0.0775609193021213
"X25786.2.0",-0.0794031789036416
"X25891.2.0",-0.0827280035610712
"X25876.2.0",-0.0835685887739325
"X25813.2.0",-0.0843647877735489
"X25896.2.0",-0.0851242428079189
"X25795.2.0",-0.0878831810159837
"X25818.2.0",-0.0901105644092786
"X25893.2.0",-0.0909005169665143
"X25889.2.0",-0.0911641497250193
"X25879.2.0",-0.0923326836049328
"X25829.2.0",-0.101063674643468
"X25884.2.0",-0.110383433025814
"X25783.2.0",-0.110900223190437
"X25904.2.0",-0.116843194318614
"X25826.2.0",-0.122759908333427
"X25905.2.0",-0.12373354477479
"X25810.2.0",-0.126237134531533
"X25798.2.0",-0.133930170633037
"X25799.2.0",-0.147344140323881
"X25814.2.0",-0.147581584747921
"X25866.2.0",-0.150123819955806
"X25843.2.0",-0.161734205633036
"X25834.2.0",-0.163367664665462
"X25840.2.0",-0.170244300655561
"X25914.2.0",-0.174998552630948
"X25913.2.0",-0.178850003306036
"X25915.2.0",-0.182418329147386
"X25906.2.0",-0.188170084732667
"X25852.2.0",-0.194322346823135
"X25820.2.0",-0.205565067890438
"X25911.2.0",-0.207254942631543
"X25802.2.0",-0.21260808711918
"X25797.2.0",-0.214247569305394
"X25900.2.0",-0.22396802879983
"X25850.2.0",-0.229613720733688
"X25824.2.0",-0.248430695447672
"X25908.2.0",-0.294100164262852
"X25888.2.0",-0.395195454759427
"X25785.2.0",-0.502258846327886
