"Townsend",0.480785372834717
"PoB_north",0.31454186814864
"Traffic_1",0.241565315985235
"pop_density_urban",0.148858090918069
"Traffic_2",0.0234946793688909
"air_pol_1",0.00568022660987219
"Distance_nearest_road_2",-0.00441665973203092
"air_pol_2",-0.0262286725052451
"home_loc_east",-0.0535681549213848
"dist_to_coast",-0.135111652299758
"Distance_nearest_road_1",-0.143605382975931
"PoB_east",-0.179506302377915
"home_loc_north",-0.266637675520126
"Greenspace_2",-0.606956066883691
"Greenspace_1",-0.72209004742953
